mass_C
t	x	y
0,000	-0,338	-2,128
0,033	-0,313	-2,171
0,067	-0,221	-2,209
0,100	-0,179	-2,209
0,167	-0,147	-2,214
0,200	-0,164	-2,213
0,233	-0,112	-2,139
0,267	-0,046	-2,156
0,300	-0,109	-2,086
0,333	-0,158	-2,101
0,366	-0,193	-2,089
0,400	-0,030	-1,959
0,433	-0,114	-1,941
0,466	-0,323	-1,932
0,500	-0,191	-1,966
0,533	-0,226	-1,983
0,566	-0,245	-1,954
0,600	-0,126	-1,935
0,633	-0,281	-2,007
0,666	-0,334	-2,006
0,700	-0,309	-2,135
0,733	-0,400	-2,120
0,766	-0,356	-2,253
0,800	-0,312	-2,086
0,833	-0,322	-2,191
0,866	-0,214	-2,198
0,900	-0,263	-2,191
0,933	-0,402	-2,165
0,966	-0,245	-2,147
1,000	-0,260	-2,142
1,033	-0,236	-2,108
1,066	-0,195	-2,061
1,100	-0,164	-2,009
1,133	-0,262	-1,934
1,166	-0,122	-1,900
1,200	-0,161	-1,886
1,233	-0,234	-1,885
1,266	-0,252	-1,880
1,300	-0,275	-1,908
1,333	-0,302	-1,926
1,366	-0,330	-1,946
1,400	-0,428	-1,940
1,433	-0,376	-1,984
1,466	-0,411	-2,121
1,500	-0,438	-2,128
1,533	-0,481	-2,119
1,566	-0,399	-2,168
1,599	-0,360	-2,174
1,633	-0,382	-2,178
1,666	-0,362	-2,194
1,699	-0,324	-2,162
1,733	-0,486	-2,163
1,766	-0,294	-2,032
1,799	-0,299	-2,061
1,833	-0,202	-1,910
1,866	-0,078	-1,828
1,899	-0,253	-1,890
1,933	-0,294	-1,896
1,966	-0,187	-1,874
1,999	-0,275	-1,878
2,033	-0,227	-1,892
2,066	-0,039	-1,907
2,099	-0,092	-1,911
2,133	-0,026	-1,920
2,166	0,136	-1,977
2,199	0,156	-1,963
2,233	0,424	-1,953
2,266	0,695	-1,988
2,299	0,769	-2,072
2,333	0,953	-2,092
2,366	1,252	-2,088
2,399	1,353	-2,092
2,433	1,507	-1,721
2,466	1,803	-1,639
2,499	2,258	-1,921
2,533	2,467	-1,831
2,566	2,886	-1,817
2,599	3,091	-1,747
2,632	3,574	-1,784
2,666	3,902	-1,730
2,699	4,348	-1,817
2,732	4,729	-1,859
2,766	5,149	-1,659
2,799	5,666	-1,674
2,832	6,004	-1,613
2,866	6,544	-1,607
2,899	6,964	-1,611
2,932	7,238	-1,614
2,966	7,835	-1,740
2,999	8,482	-1,795
3,032	8,945	-1,768
3,066	9,554	-1,783
3,099	10,078	-1,753
3,132	10,547	-1,688
3,166	11,253	-1,795
3,199	11,863	-1,778
3,232	12,498	-1,827
3,266	13,117	-1,830
3,299	13,822	-1,814
3,332	14,516	-1,786
3,366	15,257	-1,634
3,399	15,815	-1,588
3,432	16,686	-1,631
3,466	17,521	-1,649
3,499	18,199	-1,511
3,532	19,063	-1,485
3,566	19,734	-1,457
3,599	20,356	-1,396
3,632	21,251	-1,311
3,665	22,065	-1,236
3,699	22,943	-1,240
3,732	23,848	-1,177
3,765	24,678	-1,057
3,799	25,473	-0,987
3,832	26,461	-1,047
3,865	27,386	-1,043
3,899	28,295	-0,973
3,932	29,306	-0,969
3,965	30,273	-0,948
3,999	31,163	-0,929
4,032	32,309	-0,960
4,065	33,395	-0,970
4,099	34,304	-0,922
4,132	35,396	-0,917
4,165	36,392	-0,904
4,199	37,422	-0,897
4,232	38,653	-0,899
4,265	39,800	-0,896
4,332	42,055	-0,846
4,365	43,153	-0,843
4,399	44,462	-0,820
4,432	45,742	-0,783
4,465	47,050	-0,762
4,499	47,973	-0,974
4,532	49,091	-0,994
4,565	49,920	-1,112
4,599	51,274	-1,099
4,632	52,623	-1,030
4,665	53,756	-0,947
4,698	54,800	-1,064
4,732	55,847	-0,904
4,765	57,318	-0,712
4,798	58,725	-0,674
4,832	59,797	-0,392
4,865	61,623	-0,786
4,898	62,880	-0,625
4,932	64,064	-0,504
4,965	65,414	-0,465
4,998	67,009	-0,575
5,032	68,480	-0,413
5,065	70,479	-0,619
5,098	71,275	-0,308
5,132	73,027	0,165
5,165	74,255	-0,073
5,198	75,690	-0,143
5,232	77,624	-0,438
5,265	79,380	-0,108
5,298	80,605	0,052
5,332	82,048	0,011
5,365	83,795	0,267
5,398	84,976	0,111
5,432	87,002	-0,092
5,465	88,967	0,120
5,498	90,131	0,250
5,532	91,608	0,363
5,565	93,265	0,312
5,598	95,196	0,283
5,631	96,612	0,566
5,665	98,582	0,618
5,698	100,340	0,325
5,731	101,686	0,360
5,765	103,117	0,412
5,798	105,509	0,483
5,831	107,460	0,516
5,865	108,864	0,540
5,898	110,685	0,703
5,931	112,398	0,847
5,965	114,199	0,727
5,998	116,606	0,639
6,031	118,547	0,795
6,065	119,819	0,599
6,098	121,906	0,554
6,131	124,109	0,555
6,165	125,960	0,588
6,198	128,262	0,646
6,231	130,182	0,709
6,265	132,128	0,756
6,298	134,062	0,779
6,331	135,992	0,795
6,365	137,980	0,807
6,398	139,855	0,788
6,431	141,971	0,984
6,465	143,894	0,814
6,498	145,826	1,009
6,531	147,815	0,927
6,565	150,114	1,309
6,598	151,828	1,407
6,631	153,900	1,189
6,664	154,818	1,526
6,698	152,149	1,419
6,731	147,740	1,857
6,764	145,025	1,841
6,798	143,055	1,737
6,831	142,718	1,587
6,864	142,183	1,708
6,898	140,096	1,841
6,931	136,862	1,611
6,964	133,558	1,534
6,998	132,700	1,615
7,031	131,040	2,968
7,064	129,313	4,213
7,098	127,568	5,334
7,131	125,817	5,682
7,164	124,487	5,124
7,198	122,726	3,510
7,231	120,612	3,121
7,264	118,084	3,636
7,298	116,973	5,195
7,331	115,624	6,026
7,364	113,419	6,390
7,398	111,889	6,168
7,431	110,586	5,928
7,464	109,237	5,523
7,498	107,641	5,890
7,531	105,927	6,520
7,564	103,926	6,682
7,598	102,637	7,042
7,631	101,189	6,889
7,664	99,404	6,853
7,697	97,809	6,988
7,731	96,581	6,768
7,764	95,072	7,078
7,797	93,578	6,879
7,831	92,361	6,814
7,864	91,239	6,279
7,897	89,996	5,837
7,931	88,414	5,696
7,964	87,256	5,370
7,997	86,214	5,490
8,031	85,404	5,224
8,064	83,811	4,324
8,097	82,422	4,084
8,131	81,887	3,973
8,164	80,438	3,935
8,197	79,188	3,261
8,231	78,088	2,907
8,264	77,072	2,546
8,297	76,059	2,309
8,331	74,865	2,154
8,364	73,391	1,537
8,397	72,219	1,677
8,431	70,540	1,261
8,464	69,788	0,781
8,497	68,689	0,340
8,531	68,029	0,000
8,564	67,158	0,198
8,597	66,017	-0,005
8,630	64,917	-0,272
8,664	63,875	-0,185
8,697	62,775	-0,510
8,730	61,856	-0,596
8,764	61,537	-0,510
8,797	60,650	-0,247
8,830	59,520	-0,166
8,864	58,796	0,208
8,897	57,724	0,231
8,930	56,651	-0,189
8,964	56,185	0,214
8,997	55,716	0,739
9,030	54,871	1,546
9,064	53,990	2,184
9,097	53,295	2,209
9,130	52,680	2,424
9,164	52,069	2,797
9,197	51,476	2,949
9,230	50,515	3,610
9,264	49,872	3,717
9,297	49,520	4,411
9,330	49,342	4,225
9,364	48,849	4,222
9,397	47,972	4,566
9,430	47,246	4,794
9,464	46,612	5,385
9,497	46,092	5,150
9,530	45,785	5,113
9,564	45,236	4,907
9,597	44,810	4,773
9,630	44,316	4,944
9,663	43,977	5,082
9,697	43,573	4,906
9,730	42,967	3,988
9,763	42,622	3,435
9,797	42,050	3,042
9,830	41,963	3,042
9,863	41,477	3,079
9,897	41,073	2,931
9,930	40,659	2,025
9,963	40,053	1,587
9,997	39,964	1,198
10,030	39,674	1,167
10,063	39,430	0,975
10,097	39,288	0,510
10,130	39,096	0,095
10,163	38,896	-0,399
10,197	38,369	-0,675
10,230	38,252	-0,501
10,263	38,125	0,059
10,297	37,896	-0,435
10,330	38,068	-0,671
10,363	37,952	-0,730
10,397	38,065	-0,499
10,430	37,744	-0,269
10,463	37,762	0,611
10,497	37,762	0,611
10,530	37,976	0,604
10,563	38,063	0,605
10,597	38,070	0,642
10,630	37,952	1,076
10,663	38,026	2,014
10,696	38,023	2,535
10,730	38,202	2,867
10,763	38,579	2,782
10,796	38,423	3,206
10,830	38,393	3,379
10,863	38,428	3,785
10,896	38,427	3,930
10,930	38,547	4,615
10,963	39,096	4,821
10,996	39,338	4,792
11,030	39,338	4,792
11,063	39,619	4,821
11,096	39,784	4,851
11,130	39,825	4,584
11,163	40,194	4,384
11,196	40,450	4,126
11,230	40,740	3,871
11,263	41,082	3,605
11,296	41,511	3,322
11,330	41,786	2,919
11,363	42,120	2,544
11,396	42,582	2,198
11,430	43,020	1,804
11,463	43,452	1,459
11,496	43,892	1,046
11,530	44,339	0,734
11,563	44,774	0,313
11,596	45,225	0,014
11,630	45,733	-0,252
11,663	46,252	-0,530
11,696	46,733	-0,711
11,729	47,297	-0,820
11,763	47,788	-0,926
11,796	48,356	-1,005
11,829	48,912	-1,005
11,863	49,514	-0,974
11,896	50,206	-0,818
11,929	50,635	-0,724
11,963	51,382	-0,515
11,996	52,118	-0,264
12,029	52,786	-0,009
12,063	53,472	0,288
12,096	54,127	0,606
12,129	54,705	0,922
12,163	55,377	1,247
12,196	55,812	1,661
12,229	56,775	2,134
12,263	57,554	2,522
12,296	58,593	2,866
12,329	59,296	3,221
12,363	60,134	3,745
12,396	61,893	4,870
12,429	62,675	5,013
12,463	63,489	5,381
12,496	64,751	5,941
12,529	65,157	5,656
12,563	65,960	6,052
12,596	66,892	6,451
12,629	67,032	6,316
12,662	68,663	6,386
12,696	69,205	6,368
12,729	70,439	6,610
12,762	71,762	6,553
12,796	72,383	6,337
12,829	73,640	6,323
12,862	74,922	6,015
12,896	76,072	5,914
12,929	76,992	5,748
12,962	78,317	5,409
12,996	79,206	4,935
13,029	80,639	4,619
13,062	81,551	4,773
13,096	82,898	4,412
13,129	83,971	4,064
13,162	84,928	3,679
13,196	85,989	3,616
13,229	88,034	2,544
13,262	88,970	2,322
13,296	89,622	2,065
13,329	91,377	2,156
13,362	92,594	1,708
13,396	93,971	1,399
13,429	95,123	1,102
13,462	96,174	1,205
13,496	97,673	0,845
13,529	98,997	0,681
13,562	100,710	0,583
13,596	101,755	0,630
13,629	103,035	0,529
13,662	104,910	0,805
13,695	106,254	0,770
13,729	107,560	0,650
13,762	109,077	0,832
13,795	110,868	0,964
13,829	112,343	0,972
13,862	113,148	1,341
13,895	115,035	1,395
13,929	116,608	1,838
13,962	118,124	2,085
13,995	119,504	2,271
14,029	121,389	2,564
14,062	122,892	2,785
14,095	124,040	3,009
14,129	125,670	3,507
14,162	127,037	3,450
14,195	128,976	3,957
14,229	130,924	4,728
14,262	132,276	4,824
14,295	134,290	5,312
14,329	136,003	5,951
14,362	137,152	6,022
14,395	139,141	6,282
14,429	140,832	6,422
14,462	142,721	6,902
14,495	144,780	7,152
14,529	146,254	7,475
14,562	147,944	7,788
14,595	149,591	8,158
14,629	151,673	8,148
14,662	153,220	8,258
14,695	154,213	9,066
14,728	152,129	8,411
14,762	149,223	8,373
14,795	147,033	8,232
14,828	145,322	7,788
14,862	144,733	7,753
14,895	142,432	8,065
14,928	140,789	7,807
14,962	139,338	7,538
14,995	138,192	6,854
15,028	136,035	4,846
15,062	133,698	3,732
15,095	132,940	3,597
15,128	131,392	4,399
15,162	130,175	4,826
15,195	128,850	4,753
15,228	127,338	3,573
15,262	125,661	1,701
15,295	124,147	0,954
15,328	122,761	-0,255
15,362	121,678	-0,435
15,395	120,490	-0,123
15,428	118,558	0,213
15,462	117,004	-0,616
15,495	115,666	-1,794
15,528	114,772	-3,079
15,562	113,063	-3,848
15,595	111,561	-4,190
15,628	110,560	-3,718
15,661	109,228	-3,385
15,695	107,910	-4,086
15,728	106,455	-4,971
15,761	105,290	-6,127
15,795	103,889	-6,743
15,828	103,017	-6,032
15,861	101,803	-5,524
15,895	100,826	-5,270
15,928	99,117	-5,135
15,961	97,732	-5,707
15,995	96,570	-6,321
16,028	95,572	-6,283
16,061	94,318	-5,606
16,095	93,836	-4,871
16,128	92,903	-4,052
16,161	91,578	-3,713
16,195	90,707	-3,797
16,228	89,646	-4,042
16,261	88,689	-3,591
16,295	87,750	-2,404
16,328	86,961	-1,706
16,361	86,240	-0,886
16,395	85,525	-0,611
16,428	84,460	-0,270
16,461	83,472	-0,120
16,495	82,794	0,852
16,528	81,917	1,728
16,561	80,718	2,697
16,595	79,907	3,005
16,628	78,823	2,977
16,661	78,377	3,262
16,694	77,184	3,147
16,728	76,687	4,458
16,761	76,055	4,953
16,794	74,891	5,269
16,828	74,239	5,547
16,861	73,794	5,046
16,894	73,407	4,436
16,928	72,563	5,004
16,961	72,129	5,067
16,994	71,852	5,453
17,028	71,160	5,037
17,061	70,381	4,146
17,094	69,930	3,319
17,128	69,242	2,721
17,161	68,612	2,826
17,194	68,613	2,857
17,228	68,529	2,401
17,261	67,682	1,702
17,294	67,320	0,399
17,328	66,659	-0,164
17,361	65,947	-0,667
17,394	65,747	-1,072
17,428	65,728	-1,550
17,461	65,439	-2,158
17,494	65,120	-3,244
17,528	64,852	-3,894
17,561	64,789	-4,242
17,594	64,474	-4,318
17,628	64,234	-4,059
17,661	64,110	-4,517
17,694	63,441	-5,215
17,727	63,190	-5,749
17,761	62,847	-6,380
17,794	62,161	-5,494
17,827	62,982	-4,947
17,861	62,512	-5,273
17,894	62,342	-5,794
17,927	61,620	-5,652
17,961	61,814	-5,477
17,994	61,782	-4,498
18,027	61,571	-3,827
18,061	61,767	-3,485
18,094	61,978	-2,529
18,127	61,752	-2,245
18,161	61,619	-1,725
18,194	61,786	-1,719
18,227	61,762	-1,394
18,261	61,376	0,178
18,294	61,132	1,065
18,327	61,634	1,545
18,361	61,632	1,848
18,394	61,725	2,437
18,427	61,784	3,391
18,461	61,883	4,270
18,494	61,772	4,747
18,527	62,193	4,363
18,561	62,429	4,798
18,594	62,638	5,080
18,627	62,570	5,557
18,660	62,645	5,854
18,694	63,382	5,967
18,727	63,281	5,461
18,760	63,802	5,399
18,794	64,174	5,708
18,827	64,544	5,515
18,860	64,436	5,102
18,894	64,523	5,103
18,927	65,252	4,445
18,960	65,864	3,581
18,994	66,160	3,055
19,027	66,511	2,385
19,060	66,781	2,492
19,094	67,152	2,103
19,127	68,025	0,679
19,160	68,397	0,161
19,194	69,363	-0,488
19,227	69,778	-0,941
19,260	70,222	-1,261
19,294	70,245	-1,413
19,327	70,951	-2,190
19,360	71,672	-3,140
19,394	72,312	-3,573
19,427	72,813	-4,004
19,460	73,141	-4,201
19,494	73,856	-4,240
19,527	74,303	-4,382
19,560	75,087	-4,854
19,594	75,423	-5,119
19,627	75,858	-5,398
19,660	76,857	-5,114
19,693	77,632	-4,090
19,727	78,153	-3,961
19,760	78,978	-4,217
19,793	79,860	-3,844
19,827	80,511	-3,840
19,860	81,281	-2,956
19,893	82,189	-2,387
19,927	82,645	-2,257
19,960	83,510	-1,797
19,993	84,119	-1,627
20,027	85,781	-0,272
20,060	86,608	0,057
20,093	86,799	0,839
20,127	88,280	1,857
20,160	88,733	2,315
20,193	89,068	2,549
20,227	89,845	3,117
20,260	90,778	3,594
20,293	91,985	4,815
20,327	92,996	5,277
20,360	93,732	5,563
20,393	94,839	6,373
20,427	96,225	6,815
20,460	97,314	6,964
20,493	98,202	7,272
20,527	99,521	7,818
20,560	100,148	8,104
20,593	101,350	8,179
20,627	102,499	8,186
20,660	103,215	8,226
20,693	104,191	8,232
20,726	105,496	8,306
20,760	107,318	8,230
20,793	108,648	7,957
20,826	109,257	7,592
20,860	110,468	7,352
20,893	112,289	7,450
20,926	113,751	7,319
20,960	114,296	6,910
20,993	115,325	6,824
21,026	116,092	5,506
21,060	117,944	5,259
21,093	120,398	4,623
21,126	121,050	4,049
21,160	122,482	4,014
21,193	123,666	2,904
21,226	124,991	2,543
21,260	126,993	2,370
21,293	128,558	1,750
21,326	129,218	1,358
21,360	131,042	0,913
21,393	132,935	0,715
21,426	134,785	-0,423
21,460	136,036	-0,620
21,493	137,319	-1,198
21,526	138,870	-1,194
21,560	140,760	-1,703
21,593	142,283	-1,776
21,626	144,258	-2,047
21,659	145,248	-2,266
21,693	146,463	-2,475
21,726	148,235	-2,482
21,759	150,404	-2,426
21,793	152,437	-2,666
21,826	153,716	-2,593
21,859	155,602	-2,872
21,893	154,862	-2,356
21,926	152,118	-1,956
21,959	150,011	-1,513
21,993	148,771	-0,979
22,026	147,923	-0,702
22,059	145,611	-0,201
22,093	143,811	-0,212
22,126	142,365	0,139
22,159	141,230	1,391
22,193	139,413	2,524
22,226	138,128	3,471
22,259	136,312	4,352
22,293	135,054	4,388
22,326	133,690	4,399
22,359	132,037	5,235
22,393	130,467	6,203
22,426	129,658	7,413
22,459	127,789	8,851
22,493	126,289	9,428
22,526	125,063	9,331
22,559	123,194	9,971
22,593	122,359	10,867
22,626	120,965	11,922
22,659	119,393	13,151
22,692	117,937	13,706
22,726	117,031	14,383
22,759	115,861	14,159
22,792	114,813	14,259
22,826	112,835	15,050
22,859	112,792	15,372
22,892	111,250	15,710
22,926	109,790	16,630
22,959	108,880	16,343
22,992	107,954	15,346
23,026	106,655	15,056
23,059	105,443	15,074
23,092	104,816	14,745
23,126	104,230	14,845
23,159	103,148	14,383
23,192	102,141	13,732
23,226	101,732	13,101
23,259	100,253	12,455
23,292	99,260	11,690
23,326	99,072	11,260
23,359	98,166	10,366
23,392	97,354	9,312
23,426	96,598	8,787
23,459	95,814	7,743
23,492	94,887	6,718
23,526	94,287	5,756
23,559	93,057	4,708
23,592	92,454	3,389
23,625	91,702	2,191
23,659	91,456	1,785
23,692	90,810	0,957
23,725	90,343	0,350
23,759	89,416	-0,653
23,792	88,720	-1,562
23,825	88,246	-2,085
23,859	87,742	-2,404
23,892	87,396	-2,536
23,925	86,795	-2,953
23,959	86,103	-3,434
23,992	85,088	-4,240
24,025	84,849	-4,177
24,059	84,401	-3,843
24,092	84,292	-3,605
24,125	84,078	-3,303
24,159	83,341	-3,394
24,192	82,840	-2,880
24,225	82,516	-3,142
24,259	81,909	-2,113
24,292	81,708	-1,117
24,325	81,204	-0,433
24,359	81,048	0,326
24,392	80,658	1,067
24,425	80,501	2,042
24,459	79,957	2,770
24,492	79,431	3,786
24,525	79,166	4,405
24,559	78,963	5,748
24,592	78,987	7,139
24,625	78,617	7,310
24,658	78,575	8,749
24,692	78,159	9,527
24,725	78,055	9,803
24,758	77,573	10,559
24,792	77,250	11,576
24,825	76,833	12,311
24,858	76,913	12,522
24,892	76,695	12,716
24,925	76,810	13,348
24,958	76,461	13,628
24,992	76,093	13,840
25,025	76,289	13,754
25,058	76,271	13,852
25,092	76,210	13,136
25,125	76,234	12,710
25,158	76,713	12,496
25,192	76,900	12,027
25,225	76,771	11,701
25,258	76,921	10,976
25,292	77,119	10,500
25,325	77,713	9,505
25,358	77,868	8,986
25,392	77,714	8,327
25,425	77,871	7,547
25,458	78,087	6,691
25,492	78,765	5,697
25,525	78,960	4,351
25,558	79,226	3,463
25,592	79,320	2,654
25,625	79,521	1,592
25,658	80,041	0,129
25,691	80,218	-0,412
25,725	80,606	-0,951
25,758	80,763	-1,753
25,791	80,824	-2,284
25,825	81,280	-2,433
25,858	81,533	-2,703
25,891	82,036	-3,394
25,925	82,593	-3,835
25,958	82,834	-4,267
25,991	83,386	-3,790
26,025	84,232	-3,872
26,058	84,193	-3,895
26,091	84,909	-3,826
26,125	84,910	-3,760
26,158	85,516	-3,583
26,191	86,397	-3,092
26,225	86,479	-2,202
26,258	87,447	-1,365
26,291	88,030	-0,906
26,325	88,035	-0,614
26,358	88,788	0,301
26,391	89,217	1,283
26,425	89,927	2,263
26,458	90,547	3,627
26,491	91,731	5,065
26,525	91,872	5,794
26,558	92,042	6,467
26,591	93,206	7,599
26,625	93,593	8,230
26,658	94,232	8,808
26,691	94,206	9,393
26,724	95,556	10,588
26,758	96,463	11,222
26,791	97,586	12,157
26,824	98,405	12,942
26,858	99,160	13,552
26,891	100,089	14,121
26,924	100,277	14,480
26,958	101,510	14,943
26,991	102,055	15,045
27,024	102,727	15,179
27,058	103,532	15,320
27,091	104,551	15,304
27,124	105,234	15,271
27,158	106,492	15,192
27,191	107,140	14,870
27,224	108,660	14,597
27,258	109,360	14,241
27,291	111,077	13,601
27,324	111,828	13,378
27,358	113,482	12,412
27,391	114,239	11,759
27,424	115,325	11,527
27,458	116,172	11,101
27,491	117,065	10,347
27,524	118,556	9,547
27,558	120,103	8,320
27,591	121,071	7,575
27,624	121,811	7,167
27,691	125,354	5,135
27,724	126,207	3,904
27,757	127,330	3,052
27,791	128,681	1,910
27,824	130,599	1,528
27,857	131,883	0,798
27,891	133,294	0,561
27,924	134,340	-0,322
27,957	135,082	-0,989
27,991	136,038	-1,200
28,024	137,573	-1,549
28,057	139,245	-1,929
28,091	140,894	-2,208
28,124	142,632	-2,718
28,157	144,542	-3,101
28,191	145,865	-3,223
28,224	146,976	-3,142
28,257	148,689	-3,067
28,324	150,979	-2,525
28,357	152,909	-2,470
28,391	154,511	-1,766
28,424	154,704	-1,483
28,457	152,898	-1,028
28,491	150,010	-0,546
28,524	149,134	-0,548
28,557	148,284	0,141
28,591	146,672	1,143
28,624	145,022	1,567
28,657	143,367	2,210
28,691	142,236	2,876
28,724	140,320	3,014
28,757	139,214	3,116
28,790	137,311	4,574
28,824	135,959	5,868
28,857	135,076	6,305
28,890	133,556	6,665
28,924	132,754	6,928
28,957	131,475	6,704
28,990	130,160	7,210
29,024	128,138	8,152
29,057	127,301	9,260
29,090	125,779	9,815
29,124	125,050	9,362
29,157	123,488	9,397
29,190	122,508	9,691
29,224	121,098	9,726
29,257	120,572	10,524
29,290	119,162	10,646
29,324	118,107	10,381
29,357	117,067	10,288
29,390	116,151	9,774
29,424	115,264	9,422
29,457	114,062	9,920
29,490	112,980	9,501
29,524	112,417	9,500
29,557	112,245	9,239
29,590	111,397	8,658
29,624	110,709	7,678
29,657	109,617	6,793
29,690	108,905	6,117
29,723	108,033	5,918
29,757	106,688	5,748
29,790	106,552	4,737
29,823	105,626	4,163
29,857	104,636	2,842
29,890	104,561	2,429
29,923	103,922	2,393
29,957	102,739	1,508
29,990	102,284	0,407
30,023	102,007	-0,310
30,057	101,039	-1,501
30,090	100,411	-1,679
30,157	98,753	-2,348
30,190	98,413	-3,456
30,223	98,033	-3,401
30,257	97,455	-4,683
30,290	96,835	-5,089
30,323	96,162	-4,876
30,357	96,034	-4,966
30,390	95,340	-4,905
30,423	95,296	-5,240
30,457	94,194	-5,832
30,490	93,948	-5,518
30,523	93,534	-5,130
30,557	93,317	-4,810
30,590	92,512	-4,424
30,623	92,543	-3,963
30,657	92,087	-3,879
30,690	91,772	-3,794
30,723	91,229	-3,667
30,756	91,307	-2,847
30,790	91,001	-2,393
30,823	90,442	-1,283
30,856	90,069	-0,613
30,890	90,089	0,015
30,923	89,979	0,275
30,956	89,695	0,899
30,990	88,992	2,348
31,023	88,624	3,116
31,056	88,553	4,114
31,090	88,792	4,777
31,123	88,466	4,905
31,156	88,411	5,068
31,190	88,301	5,414
31,223	88,292	6,429
31,256	87,941	7,120
31,290	87,751	7,991
31,323	87,598	8,142
31,356	87,973	7,797
31,390	88,037	7,971
31,423	87,965	8,344
31,456	87,965	8,344
31,490	88,072	8,990
31,523	88,201	9,078
31,556	88,316	8,941
31,590	88,622	8,466
31,623	88,845	8,325
31,656	89,544	7,549
31,690	88,840	7,834
31,723	89,100	7,727
31,756	89,021	6,950
31,789	89,437	6,237
31,823	89,691	5,779
31,856	89,807	4,565
31,889	90,239	4,011
31,923	90,329	3,426
31,956	90,624	3,154
31,989	91,087	1,877
32,023	91,592	1,899
32,056	92,116	1,251
32,089	91,737	0,674
32,123	93,514	-0,115
32,156	94,105	-0,897
32,189	94,282	-1,476
32,223	94,459	-1,629
32,256	95,046	-2,843
32,289	95,407	-3,342
32,323	95,408	-3,516
32,356	96,028	-3,935
32,389	96,378	-4,165
32,423	96,722	-4,381
32,456	97,786	-4,286
32,489	98,277	-4,738
32,523	98,768	-4,803
32,556	99,250	-4,731
32,589	99,976	-4,687
32,623	100,142	-4,404
32,656	100,574	-4,156
32,689	101,446	-3,828
32,723	102,049	-3,538
32,756	102,694	-3,303
32,789	103,339	-2,761
32,822	104,671	-2,225
32,856	104,447	-1,683
32,889	105,544	-0,880
32,922	105,958	-0,308
32,956	107,278	0,146
32,989	107,364	0,995
33,022	108,255	1,614
33,089	109,802	2,808
33,156	111,958	3,835
33,222	113,231	5,072
33,289	114,534	6,581
33,356	115,964	7,478
33,422	117,531	8,490
33,489	120,451	9,552
33,555	122,341	10,001
33,622	124,124	10,239
33,689	126,068	10,274
33,755	128,505	10,035
33,822	130,600	9,546
33,889	132,632	9,375
33,955	135,180	8,702
34,022	137,800	7,777
34,089	140,894	6,819
34,155	142,998	5,877
34,222	146,166	4,526
34,289	148,480	3,115
34,355	151,364	1,909
34,422	154,414	0,739
34,489	152,504	-0,302
34,555	149,660	-1,204
34,622	146,899	-1,917
34,689	144,537	-2,287
34,755	141,887	-2,477
34,822	139,368	-2,420
34,888	137,089	-2,027
34,955	134,661	-1,493
35,022	132,472	-0,598
35,088	130,241	0,503
35,155	128,169	1,790
35,222	125,760	3,148
35,288	124,363	4,659
35,355	122,428	5,932
35,422	120,044	7,367
35,488	118,222	8,765
35,522	117,290	9,542
35,555	116,579	10,162
35,588	115,544	10,769
35,622	114,890	11,391
35,655	114,061	11,939
35,688	113,265	12,461
35,721	112,324	12,792
35,755	111,817	13,232
35,788	110,962	13,555
35,821	110,289	13,785
35,855	109,637	14,030
35,888	108,812	14,000
35,921	108,172	14,004
35,955	107,686	13,997
35,988	106,844	13,813
36,021	106,584	13,696
36,055	106,042	13,440
36,088	105,294	12,979
36,121	105,048	12,663
36,155	104,526	12,161
36,188	104,186	11,623
36,221	103,800	11,024
36,255	103,224	10,344
36,288	102,747	9,585
36,321	102,582	8,901
36,355	102,202	8,182
36,388	101,871	7,408
36,421	101,603	6,622
36,455	101,169	5,700
36,488	100,689	4,825
36,521	101,050	3,685
36,555	100,304	2,513
36,588	99,722	1,859
36,621	99,039	1,312
36,655	99,174	0,532
36,688	98,652	-0,131
36,721	98,894	-0,537
36,754	98,648	-1,072
36,788	98,391	-1,674
36,821	97,797	-2,710
36,854	97,799	-3,036
36,888	97,713	-3,418
36,921	97,649	-3,484
36,954	97,428	-3,595
36,988	97,443	-3,519
37,021	97,336	-3,528
37,054	97,333	-3,502
37,088	97,249	-3,389
37,121	97,266	-3,111
37,154	97,249	-2,359
37,188	97,235	-2,053
37,221	97,199	-1,572
37,254	97,295	-1,042
37,288	97,345	-0,488
37,321	97,078	0,301
37,354	97,598	0,145
37,388	97,463	0,990
37,421	97,510	1,529
37,454	97,377	1,983
37,488	97,529	2,640
37,521	97,914	3,683
37,554	97,104	4,751
37,588	97,296	5,143
37,621	97,757	5,731
37,654	97,946	6,838
37,688	98,567	7,875
37,721	98,760	8,136
37,754	98,491	8,902
37,787	99,064	10,457
37,821	99,536	11,189
37,854	100,089	11,818
37,887	99,666	12,353
37,921	99,934	12,834
37,954	100,241	13,124
37,987	100,515	13,373
38,021	101,039	13,622
38,054	101,565	13,789
38,087	102,014	14,240
38,121	102,322	14,251
38,154	102,702	13,737
38,187	102,961	13,518
38,221	103,496	13,246
38,254	104,105	12,949
38,287	104,728	12,640
38,321	105,019	12,169
38,354	105,876	11,627
38,387	106,481	11,122
38,421	107,178	10,504
38,454	107,834	9,996
38,487	108,362	9,111
38,521	109,157	8,439
38,554	109,841	7,721
38,587	110,515	6,993
38,621	111,237	6,108
38,654	111,375	5,313
38,687	112,825	4,455
38,721	113,336	3,537
38,754	114,213	2,785
38,787	115,230	1,916
38,820	115,549	1,430
